ZINC000684561752 C[C@H]1Cc2cc(S(=O)(=O)N[C@H](Cc3ccc(CC(=O)O)cc3)C(=O)O)ccc2O1
ZINC000684561823 CC(=O)Nc1cc(S(=O)(=O)N[C@@H](Cc2ccc(CC(=O)O)cc2)C(=O)O)ccc1C
ZINC000684561851 CC(=O)N(C)c1ccc(S(=O)(=O)N[C@H](Cc2ccc(CC(=O)O)cc2)C(=O)O)cc1
ZINC000684562057 O=C(O)Cc1ccc(C[C@@H](NS(=O)(=O)c2ccc3c(c2)CCCO3)C(=O)O)cc1
ZINC000684562100 Cc1ccc(C(F)(F)F)cc1S(=O)(=O)N[C@@H](Cc1ccc(CC(=O)O)cc1)C(=O)O
ZINC000684562225 CC(=O)NCc1ccc(S(=O)(=O)N[C@H](Cc2ccc(CC(=O)O)cc2)C(=O)O)s1
ZINC000684562236 O=C(O)Cc1ccc(C[C@@H](NS(=O)(=O)c2cccc(C(F)(F)F)c2)C(=O)O)cc1
ZINC000684562285 COc1cc(OC)cc(S(=O)(=O)N[C@H](Cc2ccc(CC(=O)O)cc2)C(=O)O)c1
ZINC000684562511 O=C(O)Cc1ccc(C[C@@H](NS(=O)(=O)c2ccc3nc(O)oc3c2)C(=O)O)cc1
ZINC000746360438 C[C@@H](NS(=O)(=O)c1cccc(C(=O)Nc2ccc(CC(=O)O)cc2)c1)c1ccccc1
ZINC000748081532 CC(=NNc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1ccc(CC(=O)O)cc1
ZINC000748639426 CCCCOc1ccc(C(=O)NNS(=O)(=O)c2ccc(CC(=O)O)cc2)cc1OC
ZINC000748639614 O=C(O)Cc1ccc(S(=O)(=O)NNc2ccc(S(=O)(=O)N3CCCC3)cn2)cc1
ZINC000748639887 CC(C)CCOc1ccc(C(=O)NNS(=O)(=O)c2ccc(CC(=O)O)cc2)cc1
ZINC000748640744 CCOC(=O)C1=C(C)Nc2ccccc2N=C1NS(=O)(=O)c1ccc(CC(=O)O)cc1
ZINC000748641397 Cc1nc(N2CCOCC2)sc1C(=O)NNS(=O)(=O)c1ccc(CC(=O)O)cc1
ZINC000748641857 O=C(O)Cc1ccc(S(=O)(=O)Nc2ccc(N3CCSCC3)c(C(=O)O)c2)cc1
ZINC000753853171 NS(=O)(=O)c1cc(C(=O)Nc2ccc(CC(=O)O)cc2)sc1Br
ZINC000777595577 O=C(O)Cc1ccc(NS(=O)(=O)c2cc(Br)c(Cl)c(C(=O)O)c2)cc1
ZINC000777656962 CC(C)(C)OC(=O)NCc1ccc(NS(=O)(=O)c2ccc(CC(=O)O)cc2)cc1
ZINC000782461759 O=C(O)Cc1ccc(NS(=O)(=O)c2cc(C(=O)O)c(Cl)cc2Br)cc1
ZINC000915940754 CC(=NNC(=S)Nc1c(C)n(C)n(-c2ccccc2)c1=O)c1ccc(CC(=O)O)cc1
ZINC001116556043 O=C(O)Cc1ccc(NC(=O)[C@@H]2CN(Cc3nc(O)c4ccccc4n3)CCO2)cc1
ZINC000013440393 O=C(O)Cc1ccc(NC(=O)c2ccc(S(=O)(=O)NC[C@H]3CCCO3)cc2)cc1
ZINC000431989311 CSCC[C@H](NC(=O)c1ccc2ccccc2n1)C(=O)Nc1ccc(CC(=O)O)cc1
ZINC000432006194 CCCn1c(=O)nc(O)c2c(C(=O)Nc3ccc(CC(=O)O)cc3)cc(C(C)C)nc21
ZINC000439059865 O=C(NCC(F)(F)F)c1ccc(S(=O)(=O)Nc2ccc(C(=O)O)c(O)c2)cc1
ZINC000443359164 O=C(O)Cc1ccc(S(=O)(=O)Nc2ccc(C(=O)N3CCC(CO)CC3)cc2)cc1
ZINC000481972934 COc1ccccc1NC(=O)c1ccc(NS(=O)(=O)c2ccc(CC(=O)O)cc2)cc1
ZINC000541574356 Cc1ccc(S(=O)(=O)NCc2ccccc2)cc1C(=O)Nc1ccc(CC(=O)O)cc1
ZINC000542504111 CC(=O)c1ccc(S(=O)(=O)NCc2ccc(C(=O)Nc3ccc(CC(=O)O)cc3)cc2)cc1
ZINC000542504420 COc1ccc(NS(=O)(=O)c2cccc(C(=O)Nc3ccc(CC(=O)O)cc3)c2)cc1
ZINC000542504459 O=C(O)Cc1ccc(NC(=O)c2ccccc2NS(=O)(=O)c2cccc([N+](=O)[O-])c2)cc1
ZINC000542504663 O=C(O)Cc1ccc(NC(=O)c2cccc(S(=O)(=O)Nc3ccc(F)cc3)c2)cc1
ZINC000543433763 O=C(O)Cc1ccc(NC(=O)c2ccc(S(=O)(=O)NCc3cccs3)cc2)cc1
ZINC000543433836 CS(=O)(=O)CC[C@@H](NC(=O)c1ccccc1Cl)C(=O)Nc1ccc(CC(=O)O)cc1
ZINC000544390398 CS(=O)(=O)CC[C@@H](NC(=O)c1ccccc1Br)C(=O)Nc1ccc(CC(=O)O)cc1
ZINC000547241939 COc1ccc(S(=O)(=O)Nc2ccc(CC(=O)O)cc2)cc1NC(=O)c1ccccn1
ZINC000619471837 COC(=O)c1c(F)cccc1S(=O)(=O)N[C@H](Cc1ccc(CC(=O)O)cc1)C(=O)O
ZINC000619471854 CCOC(=O)[C@@H]1CCCN1S(=O)(=O)N[C@H](Cc1ccc(CC(=O)O)cc1)C(=O)O
ZINC000619472024 COC(=O)[C@@H]1CCCC[C@@H]1S(=O)(=O)N[C@H](Cc1ccc(CC(=O)O)cc1)C(=O)O
ZINC000671645060 CC(C)c1ccc(Cl)c(S(=O)(=O)N[C@H](Cc2ccc(CC(=O)O)cc2)C(=O)O)c1
ZINC000680360033 O=C(O)Cc1ccc(NC(=O)[C@@H](Cc2ccccc2)NS(=O)(=O)c2ccccc2F)cc1
ZINC000684561642 COc1cc(C)c(S(=O)(=O)N[C@H](Cc2ccc(CC(=O)O)cc2)C(=O)O)cc1C
ZINC000684561662 Cc1c(S(=O)(=O)N[C@H](Cc2ccc(CC(=O)O)cc2)C(=O)O)oc2ccc(F)cc12
ZINC000684561746 O=C(O)Cc1ccc(C[C@H](NS(=O)(=O)c2ccc(C(F)(F)F)c(F)c2)C(=O)O)cc1
ZINC000684561974 O=C(O)Cc1ccc(C[C@@H](NS(=O)(=O)c2cc(C(F)(F)F)ccc2F)C(=O)O)cc1
ZINC000684562287 O=C(O)Cc1ccc(C[C@H](NS(=O)(=O)c2c(Cl)cccc2Cl)C(=O)O)cc1
ZINC000684562318 O=C(O)Cc1ccc(C[C@H](NS(=O)(=O)c2ccccc2Br)C(=O)O)cc1
ZINC000745999061 COC(=O)c1cc(S(=O)(=O)Nc2ccc(C(=O)O)c(O)c2)ccc1Br
ZINC000746361504 CSCC[C@@H](NS(=O)(=O)c1ccc(C)cc1)C(=O)Nc1ccc(CC(=O)O)cc1
ZINC000762444530 COc1cc(Br)c(S(=O)(=O)Nc2ccc(CC(=O)O)cc2)cc1C(=O)O
ZINC000762474389 Cc1cc(C(=O)O)cc(S(=O)(=O)Nc2ccc(C(=O)O)c(O)c2)c1Br
ZINC000431975834 Cc1ccc(C(=O)Nc2ccc(CC(=O)O)cc2)cc1S(=O)(=O)NCc1ccccc1
ZINC000436769556 CC(=O)Nc1cc(F)c(S(=O)(=O)Nc2ccc(C(=O)O)c(O)c2)c(F)c1Cl
ZINC000436946068 CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(C(=O)O)c(O)c2)cc1Br
ZINC000486098039 O=C(O)Cc1ccc(NS(=O)(=O)c2ccc(C(=O)O)cc2OC(F)(F)F)cc1
ZINC000544391474 O=C(O)Cc1ccc(NC(=O)c2cccc(S(=O)(=O)Nc3ccccc3F)c2)cc1
ZINC000619471946 O=C(O)Cc1ccc(C[C@@H](NS(=O)(=O)Cc2ccccc2[N+](=O)[O-])C(=O)O)cc1
ZINC000485145123 NC(=O)CCNC(=O)c1cccc(NS(=O)(=O)c2ccc(OCC(=O)O)cc2)c1
ZINC000512576223 O=C(O)COc1ccc(S(=O)(=O)Nc2ccccc2C(=O)NCc2ccc3c(c2)OCO3)cc1
